8.0819,9.4,31.178,9.0013,42.264,14.017,6.8298,7.7156,9.043,6.5452,6.8284,8.3761,5.2469,22.795,11.417,10.183,23.741,19.029,14.636,25.172,20.222,23.83,32.985,22.53,9.2103,15.082,6.0603,10.534,10.887,1.8175
9.8381,10.325,19.447,10.562,17.829,19.317,12.102,8.6024,13.594,10.535,15.981,9.2542,5.4766,27.728,16.469,11.355,12.428,7,12.961,11.524,16.846,16.113,20.257,17.491,14.884,8.7772,2.0932,13.576,12.264,5.8958
12.631,7.7525,40.312,11.637,10.369,14.282,7.0878,13.44,13.051,8.232,43.244,9.4025,9.9644,21.49,15.874,22.402,17.305,7.5764,14.33,11.038,11.417,16.916,24.89,25.589,5.6923,9.1759,2.1732,10.289,8.2743,3.3931
8.3388,4.1417,17.68,5.7596,23.552,9.709,5.5798,6.3435,5.9032,6.9472,11.666,6,8.3221,13.539,14.084,10.219,11.538,6.6043,16.912,12.765,11.489,22.822,13.655,26.638,5.8578,3.36,4.2735,3.7325,6.9363,2.9286
9.4302,8.8483,28.015,5.8351,12.768,14.889,8.6541,9.8401,11.684,8.6667,6.6214,5.2125,5.7384,13.356,13.131,15.29,19.192,7.18,18.151,17.095,12.625,11.485,10.901,36.124,6.6466,9.933,4.188,12.716,11.081,4.0889
8.088,7.7718,21.288,9.3107,9.4453,26.598,9.4404,6.198,13.272,7.7005,10.942,7.0798,8.6089,23.163,9.2215,20.57,16.016,6.8772,9.0151,10.553,9.9683,8.5593,13.226,14.967,8.0962,8.6294,1.9744,10.289,7.6802,7.0845
34.339,5.5258,20.255,8.3583,6.4027,14.006,7.9455,4.7304,6.6358,5.1823,57.733,5.1168,5.7881,9.2688,9.4475,10.106,13.82,2.1275,5.2416,10.511,11.116,7.4104,20.455,7.378,3.1648,5.1724,4.3964,22.057,7.281,5.6124
152.2,23.153,16.48,8.9887,20.097,12.426,17.825,10.192,12.545,10.812,22.193,12.804,13.818,16.986,24.176,14.335,24.263,10.486,20.654,14.969,31.744,15.066,31.348,12.621,15.77,24.144,3.8707,25.277,27.48,13.073
75.875,17.881,37.19,12.155,20.251,24.73,13.065,11.97,27.576,14.182,11.82,25.022,9.7354,16.701,25.397,44.249,35.918,10.677,19.779,23.595,23.866,20.325,17.31,14.589,21.045,19.859,1.6134,17.312,20.274,5.9014
26.006,13.237,20.234,8.313,4.3985,32.21,10.84,7.1599,16.911,12.233,11.342,10.6,8.7259,12.748,12.266,13.513,20.883,4.3531,6.0746,8.2361,14.486,10.369,12.7,20.164,16.5,13.724,12.811,15.192,14.709,7.0897
10.229,7.3968,40.343,11.997,5.473,23.384,7.8858,8.6332,7.7143,9.8799,9.3271,10.725,4.6161,10.446,11.622,12.344,23.26,6.8883,10.035,5.8598,11.117,11.519,9.6754,22.495,11.434,4.984,7.3051,8.5779,11.307,1.9
12.558,13.229,20.57,16.73,12.024,14.526,32.532,5.3206,18.829,9.2343,24.528,4.6192,6.3407,10.937,10.438,4.6766,7.5389,4.97,6.1486,5.1659,18.65,10.683,11.703,10.065,7.8458,5.7427,2.3729,16.376,8.805,8.3937
17.874,16.637,23.027,18.05,102.82,25.278,14.907,7.3275,16.904,12.757,22.501,16.632,12.808,89.892,24.454,10.68,17.757,22.562,47.888,87,23.893,13.055,23.48,19.977,13.721,14.615,2.1111,12.808,30.618,9.2569
13.191,9.4148,16.773,12.994,12.889,24.972,8.1328,10.415,15.036,9.9555,19.395,6.3883,8,25.705,11.676,7.7673,9.4833,7.4661,11.689,11.895,9.8608,9.3364,8.0236,13.965,10.189,5.4171,16.784,8.847,12.765,4.6231
19.312,12.656,58.638,15.761,35.496,24.468,9.5318,13.597,17.328,11.35,18.932,7.5498,7.2975,39.842,22.536,14.073,37.532,46.037,21.392,26.037,26.286,16.181,37.99,26.99,13.692,12.628,6.4914,13.619,19.252,10.725
13.414,24.54,31.968,64.976,13.333,30.288,41.78,12.719,37.231,17.438,35.454,8.2863,11.769,22.291,16.443,13.007,17.962,14.89,10.803,10.618,21.394,17.262,27.346,17.52,15.37,9.298,12.37,26.399,19.863,23.713
10.53,21.58,20.412,28.759,11.383,20.85,38.86,7.3713,21.458,12.975,16.726,12.69,12.831,15.621,14.092,8.9744,13.93,8.6497,7.6716,8.5316,13.46,12.033,13.039,16.563,7.5414,6.51,10.394,22.644,15.436,27.029
7.0409,13.342,26.5,14.355,11.215,14.208,37.058,4.2644,15.039,12.507,8.5401,7.2199,15.514,8.3906,16.05,7.6702,7.6218,5.163,7.8716,4.4724,9.3968,11.67,8.9167,38.307,8.2664,5.1417,8.479,12.288,11.261,27.337
9.0493,23.148,16.005,17.681,21.906,22.96,52.838,5.277,22.366,14.185,12.365,6.4938,21.332,16.402,9.3733,7.761,10.852,9.552,50.253,10.405,14.048,14.647,18.688,16.795,13.602,10.18,9.0168,18.151,11.655,36.075
13.833,16.982,20.059,21.753,7.4319,19.96,27.776,9.7129,12.756,14.916,36.013,7.9372,11.957,11.107,9.6886,12.596,10.045,7.9964,15.861,12.993,16.175,10.662,16.327,11.973,8.6962,7.4213,11.966,13.6,7.6364,14.252
14.792,14.239,10.207,12.538,6.1745,10.583,12.717,15.47,7.5,11.092,10.164,5.3059,12.447,8.1649,13.048,10.757,8.4575,2.4981,4.0484,6.25,10.558,15.804,7.9306,10.679,5.1174,6.7297,4.027,18.856,6.697,7.2879
67.73,7.6655,11.469,12.311,9.9319,8.8019,17.629,24.474,10.405,6.0675,14.678,13.953,12.054,10.617,22.543,7.2263,17.702,6.0954,10.412,9.8434,16.309,16.995,16.868,16.841,3.4504,5.657,10.466,9.774,38.118,7.4
21.555,14.026,21.562,9.2841,68.322,13.666,32.14,83.909,14.611,12.469,10.627,14.304,12.375,77.888,19.401,10.874,22.664,43.324,53.4,50.121,21.023,78.091,162,20.205,10.797,124.86,6.252,16.085,18.561,16.173
21.924,16.821,21.871,17.536,32.29,21.56,22.9,53.095,17.303,13.304,22.407,21.625,13.624,45.664,27.743,12.648,27.496,24.424,31.104,49.913,28.419,33.164,58.168,24.026,8.5896,21.546,11.879,17.319,27.266,13.095
14.593,13.651,21.923,9.9937,56.658,16.017,12.856,19.322,11.13,10.65,14.026,13.889,10.883,45.429,19.774,17.734,19.79,12.006,27.853,32.946,36.976,21.104,58.91,14.682,5.8438,20.475,7.5372,12.605,13.84,8.2241
6.0403,10.054,19.584,7.4088,27.809,13.897,10.782,8.6993,11.811,6.2576,11.362,6.5779,7.9388,27.573,8.586,7.9548,13.141,15.226,11.303,12.123,12.253,11.786,16.733,10.3,5.6437,9.4,6.252,9.555,6.2857,3.7868
13.765,14.626,58.034,7.418,11.829,15.041,12.438,8.0826,12.547,10.682,13.128,5.0617,10.888,19.979,11.281,24.214,18.451,10.003,7.9286,14.987,7.7961,12.066,13.212,53.281,9.3854,8.0612,14.667,13,7.6579,14.839
11.441,11.619,26.062,10.234,16.872,25.785,14.354,6.6123,12.529,10.189,16.881,9.2447,8.3504,18.032,16.051,9.8388,14.808,26.637,19.886,37.544,13.574,15.554,24.908,19.068,6.1978,15.705,4.8087,10.718,12.63,11.701
10.193,8.335,9.178,5.8941,8.9963,10.837,10.91,9.3653,10.747,6.7271,11.208,4.8912,7.8659,22.01,9.7413,5.3697,7.9222,12.233,14.785,16.006,16.168,13.35,8.9739,11.103,5.7055,8.4901,1.9748,9.9756,9.5625,7.8357
14.554,11.431,46.213,15.522,8.9164,14.686,8.5413,7.997,12.743,9.6689,24.647,6.1959,5.5736,16.988,10.278,35.046,34.135,15.336,14.432,17.161,12.793,14.393,17.727,36.791,5.6176,9.8689,2.2439,16.802,13.12,9.1156
27.014,19.59,38.104,13.637,64.496,54.715,12.554,30.323,21.147,17.865,28.696,26.586,7.109,61.575,55.038,41.219,31.993,42.63,77.945,83.37,35.576,43.134,37.255,44.134,13.105,27.801,4.6947,20.643,47.142,16.952
7.777,15.818,16.009,6.1406,22.937,15.543,10.923,11.777,11.079,9.2356,14.667,8.8916,9.2188,19.252,23.625,13.119,5.3193,13.472,15.342,11.859,22.968,18.692,21.298,13.989,8.3432,13.636,9.5041,9.5123,16.376,8.4786
10.37,17.496,12.313,6.9444,7.7889,14.375,9.5678,10.791,12.642,10.354,19.073,10.625,9.1587,14.961,21.003,9.3705,10.591,7.2941,10.927,5.3636,7.7437,15.719,13.635,13.22,6.9386,9.2056,6.8443,12.156,19.321,6.5468
6.6926,8.0709,8.8961,7.2371,9.5331,12.127,7.4592,4.6985,5.8047,6.1106,15.266,5.5061,7.9094,9.5894,9.0062,8.169,7.6863,6.8742,5.0977,7.262,10.124,7.7309,11.34,7.3207,6.317,4.9265,2.4098,7.799,11.056,6.3586
6.5808,6.9779,7.6966,5.9571,4.6377,11.888,9.6226,3.7538,7.4404,5.9748,10,4.1695,2.8142,8.241,9.4618,6.1934,6.8062,5.9085,5.4762,4.3506,8.6985,12.15,10.275,8.7787,4.208,11.995,4.1739,7.2985,10.974,8.1838
8.787,9.9683,12.205,10.871,18.544,11.703,31.112,6.6486,13.082,7.6027,14.21,6.0042,7.8115,19.091,18.633,17.141,6.0936,11.114,23.401,8.7315,15.905,12.922,17.327,17.201,5.2042,14.847,7.4958,11.1,12.544,12.55
8.307,17.592,17.82,8.7201,18.273,15.63,45.739,9.9194,22.056,10.262,11.598,9.4431,11.491,18.66,17.568,9.8035,9.637,10.933,8.375,12.645,17.652,18.821,23.531,13.369,9.9536,5.0821,10.282,24.502,14.891,14.049
7.4781,44.73,14.933,7.4815,26.123,18.277,53.504,11.283,64.989,18.36,15.843,9.2955,15.44,13.271,11.534,11.721,13.861,12.807,10.673,5.6422,19.375,23.968,19.544,15.966,13.333,6.5146,10.857,46.749,9.1031,22.278
6.7744,21.826,38.331,27.283,11.122,42.232,31.292,6.5771,20.975,25.987,14.88,8.1452,10.865,19.336,20.254,9.5829,13.617,12.287,19.89,5.0326,16.042,20.728,28.279,24.728,13.38,14.008,9.0738,21.206,7.4656,12.681
12.023,21.215,28.123,43.269,12.261,27.092,22.726,12.836,15.658,17.995,30.591,7.8356,10.518,21.456,16.283,13.157,18.785,8.597,8.8689,12.526,14.368,18.569,30.633,16.855,14.888,13.577,17.529,18.176,11.486,10.379
18.461,10.074,24.993,31.899,10.692,15.407,11.804,9.6846,5.7053,6.1912,21.093,7.0661,8.7955,16.896,15.228,16.452,15.61,6.9551,16.087,13.368,7.0638,29.214,48.4,12.829,8.4839,59.261,9.8678,6.9858,15.267,15.979
10.478,6.1233,13.551,11.027,7.4944,12.236,14.22,7.2646,8.1401,5.5056,31.478,6.034,5.3529,10.766,16.489,8.7256,5.6361,4.0662,10.684,9.6053,7.0152,12.063,22.685,9.2222,7.7559,8.4362,8.5,7.25,10.246,4.6232
10.009,7.7047,41.874,10.332,9.0669,14.202,10.297,7.4636,7.9049,7.4128,15.832,5.4515,7.1269,15.775,14.747,9.9375,19.003,9.529,6.0282,10.576,11.626,13.704,30.971,26.146,8.3581,12.961,5.2605,7.1214,10.722,11.938
23.46,9.858,11.126,10.946,9.509,7.6535,8.6717,18.174,5.7558,5.9575,10.29,24.705,5.8848,15.161,16.232,7.9356,8.2913,8.4486,10.226,9.2643,37.113,15.24,15.912,16.346,9.4459,7.8578,14.46,6.4906,17.949,5.7152
13.697,10.41,11.081,8.4217,11.097,18.123,8.5347,15.031,6.5795,7.6434,10.555,6.0205,4.8801,10.772,9.156,7.8374,12.834,10.969,12.314,11.248,24.46,14.089,17.282,10.179,5.2364,7.8019,9.2519,5.5143,8.2525,6.2566
7.9839,7.4296,22.671,10.441,10.185,13.18,7.0368,7.9583,10.927,6.2561,11.444,5.3016,6.6345,7.7954,16.95,7.7745,11.812,4.0965,7.6437,4.4874,11.748,10.532,19.082,16.7,7.3713,6.9137,7.44,5.8152,12.142,5.0391
7.0994,7.4342,11.916,12.567,7.2473,8.7471,6.4279,8.9867,7.2304,7.3273,17.69,5.7028,7.2038,9.9696,7.7015,5.261,6.2465,4.1185,8.0891,5.6679,7.8571,8.4413,11.45,14.896,4.8925,4.9415,4.5079,8.532,16.734,10.31
5.7198,8.4394,7.8079,8.631,7.7814,8.7087,8.2468,3.9969,6.6675,6.1172,8.4143,4.435,5.7401,6.5444,7.9099,4.2423,6.4887,10.604,7.7273,5.508,4.0186,8.2226,12.103,10.146,5.2684,5.9163,6.5081,4.1528,8.1179,4.1962
5.1044,5.6155,7.0353,6.5065,3.6364,12.826,5.8265,4.5281,10.792,8.8359,5.9379,5.4076,4.2751,3.6377,7.4141,4.1434,4.4628,2.4159,4.8598,3.9936,3.9122,7.1027,5.9471,10.687,5.096,4.5571,4.6404,8.0433,6.6794,4.4762
13.155,11.424,57.384,12.327,11.073,14.703,15.801,12.892,14.726,11.592,12.721,7.6824,11.018,12.09,14.013,11.467,38.78,10.266,16.565,12.433,13.421,23.96,29.553,16.694,9.0871,18.856,4.8033,11.817,12.912,6.1842
11.947,9.1177,15.467,7.8773,15.789,10.031,8.2654,12.052,10.774,10.825,13.71,7.7247,10.819,29.271,10.212,10.042,17.552,18.364,29.73,42.202,15.715,18.41,25.523,19.901,4.0607,10.939,1.7638,7.7512,12.358,5.5472
7.9926,10.796,10.249,6.7145,10.857,11.908,14.502,7.8165,11.262,11.018,12.072,5.2286,13.246,18.907,8.6257,6.411,7.6025,5.4321,13.883,9.6699,7.757,15.004,10.272,12.709,4.4038,5.8647,7.9632,10.588,12.262,5.2125
7.4347,6.2917,10.749,29.802,4.8268,12.971,5.4141,7.4642,11.883,7.7118,13.83,5.1032,10.136,10.453,12.031,8.4346,5.1392,5.206,9.2948,10.868,9.7212,13.086,14.088,13.107,6.5926,2.8705,10.376,5.1237,9.292,7.4275
17.784,9.0163,12.097,15.436,7.3431,10.909,7.975,11.461,8.2828,8.2433,21.896,8.7287,7.5263,9.5567,12.693,13.574,8.0979,2.9091,9.5271,12.259,14.505,19.851,19.188,16.513,5.6547,8.4947,9.1024,5.1912,14.048,3.2293
24.003,11.752,14.307,9.1952,10.014,30.927,18.691,25.353,15.97,12.411,13.783,13.025,13.417,15.643,25.465,20.761,15.217,14.346,39.85,11.073,23.095,25.992,36.697,21.941,17.619,60.667,3.952,14.553,46.576,9.327
11.74,11.282,9.5574,6.9396,5.2694,45.57,11.333,10.116,21.997,18.91,8.7431,8.1261,10.419,6.0206,15.45,10.733,6.2492,5.6709,15.645,6.5161,15.029,16.492,11.267,18.421,9.099,5.9372,3.3761,12.5,10.483,8.8658
11.579,7.2795,10.322,6.1494,16.023,9.9797,6.5459,7.7927,13.608,10.008,7.7123,7.7553,5.8592,11.332,14.909,6.9236,9.1191,7.6164,11.784,7.8323,10.048,16.877,15.262,15.753,4.5275,15.539,3.5484,11.746,10.462,6.2323
9.5684,8.1248,11.11,5.8975,7.2366,10.3,7.1316,7.994,10.535,12.883,7.4621,8.9476,7.7778,17.125,10.773,10.191,7.9117,5.5754,11.618,17.14,14.953,14.068,8.4068,12.607,4.3067,5.8744,5.6484,11.21,15.601,7.9813
8.0412,9.2311,10.234,5.806,4.7653,11.751,10.023,5.6484,12.613,11.097,6.4545,3.9553,3.4224,7.9572,7.9048,8.7766,8.1509,4.2693,8.0498,7.7675,10.69,9.3902,4.8876,10.647,4.0543,4.7536,4.1103,12.419,8.2233,7.5438
7.2766,15.407,7.6281,8.8183,5.6245,14.249,5.856,11.267,14.066,10.138,9.3408,10.722,6.2915,6.5172,10.39,9.4255,4.9235,4.5152,8.7514,6.4472,21.774,13.5,7.6863,16.973,4.2556,4.4786,10.432,7.7112,6.9469,4.7634
8.9735,12.382,10.546,10.759,3.1164,11.655,9.0223,9.7386,14.265,10.671,17.141,11.585,4.7358,10.984,11.979,2.8102,7.2921,8.5464,5.1961,4.5876,15.627,8.7177,10.272,9.7586,5.3431,7.0106,1.9213,9.7184,14.766,9.6879
9.469,9.6154,7.612,8.0819,2.8773,12.479,7.9696,4.6074,10.557,9.3159,8.8767,6.2846,6.5235,8.9294,8.9429,8.2055,6.7157,2.8255,7.7738,12.127,8.5888,10.763,13.25,10.276,5.5847,3.8937,4.816,8.5,14.698,6.8868
8.8039,7.1614,7.5703,6.4735,7.3506,7.9888,12.385,6.4465,9.3773,9.3662,7.1925,5.4118,8.3934,10.82,11.857,15.083,10.65,10.124,7.8744,5.5981,18.962,16.446,25.942,20.957,3.2046,21.845,3.9828,7.2986,8.6066,7.6554
8.4797,14.912,8.6344,6.6757,7.4052,11.251,33.71,5.2256,12.77,11.238,7.1198,3.8692,8.146,16.093,9.3799,5.2699,7.0481,9.0137,8.8233,19.013,6.4764,7.8192,20.247,11.64,6.829,9.0396,1.96,14.796,5.3175,10.903
9.8088,13.764,12.103,8.975,4.8094,11.208,10.529,8.0398,11.817,10.531,11.472,4.4332,8.3584,10.626,8.2196,9.7698,6.9777,8.7108,5.4036,5.8924,6.7477,13.038,15.905,15.628,7.8946,6.5072,11.406,9.3165,9.3971,7.5625
15.197,8.4638,10.556,17.442,14.923,11.547,7.4477,7.2371,11.948,9.7381,20.746,5.6789,7.5791,17.618,17.57,8.5051,12.833,11.627,19.072,10.208,10.798,15.068,13.646,11.426,6.5847,9.5539,6.2889,16.033,12.934,4.1813
26.275,15.642,16.626,11.907,23.725,12.889,30.183,25.736,20.955,16.033,19.308,55.717,8.52,17.293,71.05,13.714,21.378,15.099,34.727,21.332,50.56,38.237,15.13,37.876,6.476,19.73,8.4032,18.262,79.462,8.6489
10.881,10.98,10.771,7.9935,27.64,14.423,14.002,14.311,16.296,10.357,9.4814,10.36,7.6766,38.333,23.395,8.4743,14.888,20.343,35.368,27.092,38.731,28.48,26.906,17.819,15.685,14.814,3.36,10.716,16.005,18.139
9.525,13.04,11.432,9.7664,20.206,11.253,48.746,11.265,17.41,14.618,12.95,6.6367,12.903,20.759,10.277,14.543,6.7386,18.598,14.472,22.683,12.056,14.977,20.483,12.075,8.2032,14.652,5.9435,16.084,7.8199,12.871
5.9716,13.741,10.233,4.9817,10.741,13.85,44.692,3.6615,16.021,14.088,6.8322,5.1754,8.6218,7.0353,7.1121,8.8462,4.7013,7.5696,8.7217,2.8719,10.38,8.7643,10.059,9.247,7.811,4.5355,3.1949,17.398,6.2488,12.243
5.9644,10.307,9.0312,7.051,4.2342,13.829,11.967,9.9572,12.518,13.341,10.257,3.9957,3.841,6.1623,6.1139,7.1739,5.0482,3.7547,7.7091,4.3262,2.6059,5.6269,8.8802,8.7381,6.46,4.8404,3.3852,11.738,6.0725,6.7857
12.551,15.481,46.687,37.569,5.1649,29.764,11.092,16.556,15.688,17.317,18.598,8.5105,9.1806,16.013,13.03,31.08,13.321,7.0367,17.82,13.52,10.738,13.345,14.398,24.08,9.5,10.823,4.352,23.519,11.403,10.694
13.053,15.969,22.593,15.669,13.504,15.677,19.511,14.182,15.717,14.224,14.371,6.1381,9.549,25.085,13.632,17.975,22.887,9.4352,9.565,14.112,13.926,14.73,16.314,21.72,9.2208,11.187,2.2612,17.31,15.764,5.5864
6.2018,8.5682,5.9274,6.1304,6.3052,10.843,4.8686,7.2656,10.006,12.032,8.2672,8.308,8.832,7.9129,10.016,8.4826,10.704,3.4979,4.8222,7.599,6.6402,7.2639,7.3767,10.555,4.2881,3.2628,7.6829,6.9724,7.181,5.7717
12.923,8.2003,7.9693,43.651,7.1055,12.537,6.4556,11.189,14.623,8.9486,28.469,4.6835,9.719,9.9254,8.1957,6.1643,5.8456,4.9966,10.335,8.2701,9.5867,9.1155,8.6788,12.303,3.4866,8.4324,16.024,13.401,7.2927,5.9317
37.954,9.1479,14.699,17.179,8.9457,11.353,10.064,26.235,14.496,10.209,14.986,13.332,6.8715,38.697,21.084,7.4276,15.742,6.908,16.676,18.988,21.179,14.912,23.222,15.7,8.2071,10.649,2.935,5.8732,22.741,7.6211
8.9925,7.8909,10.877,5.1645,12.015,6.1355,6.057,8.6718,8.9016,8.9799,9.8936,12.088,4.9039,18.438,16.613,4.4811,9.2843,9.0157,9.1127,9.8031,24.849,12.785,17.729,13.727,3.3448,10.591,2.0256,5.4977,20.057,2.6107
5.8438,6.492,7.32,3.9087,3.777,6.5717,13.092,6.4485,8.1778,5.6009,7.7627,4.7304,5.0938,30.862,8.7974,5.7881,7.3942,5.6791,4.7488,4.1529,15.901,7.881,6.6686,12.226,3.99,3.8164,4.7355,5.5261,15.089,3.5385
6.5563,10.337,5.9606,6.3197,8.0252,8.9097,11.192,8.145,10.694,10.249,6.6774,3.6639,6.8328,25.94,9.8576,5.2908,4.529,6.8852,4.7409,6.7872,9.9949,14.395,9.4765,9.8931,9.6796,6.3798,5.881,14.858,8.2371,7.5031
7.6844,10.264,6.5433,4.0128,7.5161,9.9123,16.461,7.3708,9.3882,14.004,6.2315,5.1548,12.459,14.758,8.4856,6,3.8489,6.25,6.9,5.2324,13.104,9.9483,14.988,9.6178,5.0684,7.7321,5.1053,9.6284,8.9847,6.3374
5.9842,6.3246,9.9097,4.8092,4.6047,9.5625,5.7906,5.9885,8.0806,8.4897,5.5064,3.3824,4.8175,7.3849,7.1788,5.3514,2.9144,6.1694,9.7953,3.3465,11.519,8.0512,6.0411,9.3021,2.5774,3.2029,2.8525,7.5318,5.2184,2.8
6.1889,11.417,20.041,11.771,9.8577,32.415,8.7506,7.7175,13.741,11.566,12.69,7.2311,6.1607,9.4602,9.7044,7.0242,4.1488,9.3933,7.4378,12.607,9.3918,13.028,10.994,21.771,7.2267,6.6596,6.144,17.615,6.1786,7.3875
15.323,10.731,32.224,16.387,8.9784,19.165,20.217,6.2291,12.511,12.631,32.118,5.7353,8.5278,34.319,9.3312,9.0762,13.395,10.342,8.3163,6.69,12.031,10.246,15.315,16.912,8.1136,4.2802,2.6311,13.188,9.0969,10.375
16.957,16.128,15.107,7.6837,62.843,13.098,13.722,17.388,14.529,11.58,16.216,16.917,7.9181,55.355,43.627,13.274,16.862,38.942,23.047,36.693,40.257,39.929,29.912,24.621,8.8962,28.437,5.2348,8.933,30.651,11.953
11.393,9.6832,11.621,5.5456,12.019,10.559,6.1795,12.12,10.101,8.9802,8.0808,9.2565,8.7028,25.163,19.208,12.547,10.375,17.093,9.0698,22.744,16.257,17.45,15.606,16.337,6.7741,11.507,3.1,7.7656,15.34,3.9618
